username,full_name,comment,create_time,avatar,total_like,total_reply,replies
nabilnamizo,,"apwkaowk beneran definisi udah jelek fisik, jelek akhlak, budi pekerti, brain rot. the lowest form of human.",2025-12-01T09:03:52,https://scontent.cdninstagram.com/v/t51.82787-19/573502393_18547921777006920_377824067041018412_n.jpg?stp=dst-webp_s150x150&_nc_cat=101&ig_cache_key=GLnzLiJIGdeQPOVBACzCkrf8TD4FbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MTIuQzMifQ%3D%3D&_nc_ohc=CyhB0TWl_X4Q7kNvwEKHdGu&_nc_oc=AdmAv1emDbwooJM7VcisTq9270wv9OVKUUAlJvUqDowpahNZd_Y488A9-Hn35IdDs8c&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=346nWJgII6p6WAgqcPPEDA&oh=00_Afk9YnrShvaN6EbwCZzFN85iLpOV28xcS_QPOicUvTa5jQ&oe=693B038F,0,0,[]
ras_muhamad,Ras Muhamad,"Pejabat = orang kaya.  Sebetulnya ia yg mengabdi sejatinya dimiliki oleh rakyat dan adalah bawahan rakyat.  Tiada lagi mindset ""saya"" dan entitle. Yaaah tapi di Indonesia malah sebaliknya... entitlement rakus dipertahankan, arogan dan keras kepala bahkan dijadikan lelucon punchline enteng bagi mereka yang menjabat.  Not cool bro ! 🔥 the system !",2025-12-01T08:58:10,https://scontent.cdninstagram.com/v/t51.2885-19/278452258_126490139975561_5284589544386435092_n.jpg?stp=dst-webp_s150x150&_nc_cat=105&ig_cache_key=GCLYmBCJX9zHCnMAABSY5RAxolZJbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMzguQzMifQ%3D%3D&_nc_ohc=-MJaRU-PzDkQ7kNvwGIUz1p&_nc_oc=AdkWj_55LrxcIg0gYuMRQ8lQiYybvABZBYVDifMdJy2FnMluUhM-5owmg8R9DL8tQik&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfkkqO_-guROFp54jYnB0q9-vFRj3amYsZtk8gq0ESwH8Q&oe=693B0288,12,1,[]
_biill.ll,,jidatnya buat main tenis meja bisa kali,2025-12-01T08:41:18,https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=Z7kRd9ibHtAQ7kNvwFG7fzl&_nc_oc=Adn4hP1CMr_t-7O4V72yUaG2MaORLupgoeGPezu8E60jz4J2gR6IeXAIMZEO4mmn1nQ&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=346nWJgII6p6WAgqcPPEDA&oh=00_Aflg482lBbRagp7PakfsOsNmspN6y3fhT65sS64idSENxA&oe=693B0459,0,0,[]
gskarrd,,make nih🗿,2025-12-01T08:32:02,https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=Z7kRd9ibHtAQ7kNvwFG7fzl&_nc_oc=Adn4hP1CMr_t-7O4V72yUaG2MaORLupgoeGPezu8E60jz4J2gR6IeXAIMZEO4mmn1nQ&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=346nWJgII6p6WAgqcPPEDA&oh=00_Aflg482lBbRagp7PakfsOsNmspN6y3fhT65sS64idSENxA&oe=693B0459,0,0,[]
aziardiansyah86,Adji Ardiansyah,,2025-12-01T08:21:36,https://scontent.cdninstagram.com/v/t51.2885-19/434074814_1778211702655333_2995652200772077134_n.jpg?stp=dst-webp_s150x150&_nc_cat=108&ig_cache_key=GL503xllSd8sRlEGAE4GoxHOsZIpbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=mLZ1GffycukQ7kNvwEF2ooO&_nc_oc=Adl97amJpPWgaHsWuRcdARlicPh-awuAY-p0E50aoTSM-f8qOnJeXu0YiTnfBamQ2bY&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_AfkpiJVoNEM5EC88V4fRsHbThklTcU6n2xXcf0E4VZNzbA&oe=693AF686,0,0,[]
arcamw,Arca MW,,2025-12-01T08:20:03,https://scontent.cdninstagram.com/v/t51.82787-19/589596371_17869596165482090_2518097485090203189_n.jpg?stp=dst-webp_s150x150&_nc_cat=104&ig_cache_key=GNOGJCNqJrmTTXw-ADUmmzxSFPIibmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=0dazxAzI9HQQ7kNvwGUDpwN&_nc_oc=Adk2OlSNrV59OPsAVKq2QUprV5U24A0JS-zZ-ld-GDJ3NsyzR5f4CCAtpuHbb66e77A&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=346nWJgII6p6WAgqcPPEDA&oh=00_AfkT9SB5oW3QGJZmfDDQnYroTqyODx-qhtVfKzAhr3GF4A&oe=693B0B4F,0,0,[]
ksaturnz_,Rafika🦖,,2025-12-01T08:06:35,https://scontent.cdninstagram.com/v/t51.82787-19/541881544_18386125465120467_6871133294511575180_n.jpg?stp=dst-webp_s150x150&_nc_cat=100&ig_cache_key=GMh0TCDT7iRtFVJBAIzQuJdTK1tfbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=vqPCccezOfIQ7kNvwH_cUTM&_nc_oc=Adl6S8aamt6oYBD6kFhMmyMte3kamHPFR7k_9_uqPaoa5p8dy1NnFs-M-YuCWgHo49U&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=346nWJgII6p6WAgqcPPEDA&oh=00_AfkpxF_h5odkREoVIw-y9R3PJY5QDJoBOy6yrsX0PChvMg&oe=693B03E9,0,0,[]
casildaafadiyah,Casilda Fadiyah,Ngaku jahat😭,2025-12-01T07:58:55,https://scontent.cdninstagram.com/v/t51.2885-19/461898049_1743617039727133_4060136349442503736_n.jpg?stp=dst-webp_s150x150&_nc_cat=110&ig_cache_key=GEEBiBsd_kZ6zzEGADj0K5B-gFg4bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=94PvKnWys3YQ7kNvwG0oNiM&_nc_oc=AdlFOLyyJRzk_s4OPylc-i1DjSQzAOOm_Yi31JLGtcgzzjh_8ldVZqLgtSndoKdI26U&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&oh=00_Afmk5bOimXpK1qkoBWF-hv1mjkLrXnxlyTysQWQUGgmlkg&oe=693B0F60,0,0,[]
fonda_aw,Fonda Adiwendro,Ketua circle lu noh @aldo_rachwibaysa,2025-12-01T07:53:01,https://scontent.cdninstagram.com/v/t51.82787-19/584955177_18540411742032284_5027030708264344658_n.jpg?stp=dst-webp_s150x150&_nc_cat=106&ig_cache_key=GCm13SKckd--Z95BAFKcE3nLmcNFbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=5IQv3z-qSboQ7kNvwFg_JYq&_nc_oc=Adlwhrht6b6Vtizda1DX5gBz7yFHwizYtWA7C6RJGFd1sjJAPuN8xhx1d6ksfh3omxw&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=346nWJgII6p6WAgqcPPEDA&oh=00_AfmdCeak1MPeHLI14G0gqvYcBMget2pb8LYnhUETirvvMQ&oe=693B002E,0,0,[]
inflaticubes,Humayra,Mudahan oompa loompa cepet meninggal 🙏🏻,2025-12-01T07:47:28,https://scontent.cdninstagram.com/v/t51.82787-19/573051175_18542255596025610_3951960668706049377_n.jpg?stp=dst-webp_s150x150&_nc_cat=104&ig_cache_key=GCcRKCIKtyJOFeBBAGENijBKL9g2bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=uflq3swUBlQQ7kNvwH6etoF&_nc_oc=AdkWSrl31Tx0EbpGh4d7C99Al8_QUJXHkg3MdV97gMQAUGXck4_laUT5kHTLjbX2vP0&_nc_ad=z-m&_nc_cid=1225&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=_78isUfGL_Dcj20O9fAUSw&oh=00_Afnrj902qUibZiJd3T-n89ahhDTGNXvA_zMXd1Cr4Ks0eg&oe=693B1D96,0,0,[]
